-1686.4082,-1064.455,-1765.1558,-1545.3629,-1599.8215,-1608.6263,-1534.7678,-1270.7911,-1375.5511,-1258.6398
-1731.5835,-1683.9712,-1813.0447,-1491.7694,-1426.7394,-1698.2317,-1451.7869,-1303.6222,-1496.0625,-1704.8197
-1577.2205,-1445.7491,-1725.9674,-1813.2097,-1408.57,-1420.3899,-1442.681,-1221.4912,-1736.7866,-1565.6599
-1427.7712,-1470.6913,-1240.1492,-1767.7021,-1511.9985,-1335.3268,-1386.5032,-1385.3546,-1772.3423,-1720.5422
-1291.0483,-698.12415,-1505.3071,-1731.8895,-1472.3154,-1631.2119,-1232.2277,-1425.43,-1549.4846,-1534.5902
-1262.984,-1071.9873,-1349.8126,-1293.1151,-1420.9471,-1372.8422,-1377.5874,-1099.778,-1202.8079,-1078.5769
-1399.7284,-1066.7217,-1030.224,-1457.9724,-1548.4963,-1426.2242,-1310.7294,-1382.2847,-1752.1835,-1244.6361
-1234.492,-1457.262,-1324.3745,-1242.4658,-1419.94,-1119.0275,-1429.4658,-1319.4564,-1451.2134,-1464.8577
-1408.8126,-1093.3053,-1142.962,-1108.0083,-1384.8651,-1230.8856,-1304.8015,-1305.9257,-1266.2314,-1497.8197
-1328.0422,-1296.3083,-1432.339,-1041.7634,-1354.3168,-1379.7728,-1365.6031,-1778.7725,-1387.0459,-1194.87
-1231.4796,-1607.2087,-1298.0157,-1232.9662,-1542.9688,-1025.1741,-1530.369,-1183.829,-1391.3129,-1734.7664
-1334.0657,-1407.6509,-1285.4744,-1155.5784,-1587.8145,-1007.0715,-1342.0829,-883.59454,-1357.6963,-1114.3964
-1377.7122,-1622.0737,-1265.0914,-1241.6101,-1321.2305,-1117.064,-1008.02277,-1288.3296,-970.8815,-1455.3223
-1371.1805,-1200.3562,-863.022,-1285.7845,-1106.5122,-982.9215,-1199.8326,-969.5914,-1236.8582,-997.8198
-1098.7385,-1082.2839,-1107.6254,-1262.0831,-1190.8922,-998.0394,-1162.9661,-1147.6486,-1093.0364,-1236.9772
-1220.1924,-863.55115,-1091.8358,-869.77277,-1087.2295,-1101.9868,-1195.2823,-1269.287,-1023.39734,-1135.4569
-1242.4829,-1355.5299,-1289.0055,-772.27094,-751.81146,-942.57355,-1124.5663,-1109.6986,-1364.9701,-943.26276
-730.3714,-1195.1483,-1111.74,-992.0203,-1085.4003,-864.2913,-1314.085,-960.7516,-1572.7631,-945.4138
-1070.2979,-982.9092,-880.2754,-896.6184,-980.46423,-976.97723,-1184.3835,-1090.991,-865.6125,-1095.9916
-1168.3751,-983.12775,-861.298,-1179.6847,-960.88525,-1109.7258,-915.974,-1161.9811,-752.6081,-1732.6207
-1101.4008,-976.3419,-1113.9824,-1155.3907,-864.0439,-1100.4478,-1214.1299,-1089.8853,-868.3367,-1120.4163
-1231.2062,-978.39294,-1086.1155,-1155.0122,-1029.2383,-869.9465,-1423.1163,-1256.5836,-749.46466,-751.6885
-853.9239,-1148.1968,-867.4364,-1092.7203,-977.49713,-980.785,-1283.6848,-978.66034,-1021.76056,-866.28986
-859.6281,-1243.113,-758.25256,-1118.2673,-671.52655,-1105.2523,-1256.8849,-1459.1512,-877.893,-875.15015
-1226.672,-771.22266,-946.0695,-872.10187,-788.1532,-751.0005,-961.7754,-1467.7714,-978.74664,-977.9239
-1273.3555,-977.4772,-739.6894,-620.9381,-877.1725,-742.12213,-1086.4822,-1205.0793,-1040.0085,-1017.34595
-854.51764,-863.6034,-625.3138,-987.13403,-965.3717,-1001.01166,-1035.5448,-768.75854,-964.841,-977.251
-979.5132,-975.45435,-749.1744,-759.3726,-1197.1395,-895.9236,-977.9784,-882.435,-869.41785,-891.23303
-765.97296,-744.13934,-633.90857,-588.2845,-1102.1289,-865.07806,-1342.4792,-1085.7797,-835.3493,-778.2227
-853.9035,-1089.2867,-634.96,-755.1672,-962.5944,-758.71643,-1152.4746,-1334.387,-1090.3044,-1127.3386
-757.12994,-769.1998,-863.2512,-876.338,-980.9531,-877.53265,-1139.1837,-1098.1228,-1119.9193,-992.23517
-762.3936,-1021.3928,-947.592,-769.7855,-672.16504,-814.254,-1092.3999,-872.87396,-852.12164,-869.6389
-901.054,-770.52765,-620.1526,-862.301,-1024.0161,-911.0907,-946.37665,-629.77997,-1048.5094,-898.43414
-942.4539,-895.86676,-627.1782,-754.694,-995.63763,-1006.27893,-1155.6407,-637.1171,-978.93494,-848.8806
-1096.473,-980.0907,-853.8541,-1472.4812,-641.9255,-752.5868,-962.34174,-714.5596,-942.4553,-1135.9563
-893.59076,-1265.7458,-878.6909,-774.1522,-626.681,-767.24915,-868.543,-747.66296,-1105.2202,-896.09735
-957.1411,-761.0167,-607.43945,-760.30273,-687.1059,-1022.4985,-1118.9087,-632.01,-1052.4126,-1034.534
-572.70825,-1172.5488,-619.50085,-764.5636,-608.4764,-947.5917,-860.0454,-1231.0813,-929.9852,-892.3231
-1054.7484,-1348.8372,-502.20178,-723.59,-249.30399,-852.1917,-984.5304,-502.8005,-1118.0967,-1033.9187
-1048.6228,-856.35583,-862.3969,-736.58453,-126.12351,-760.2862,-1147.8801,-745.6001,-1116.6301,-908.4906
-1174.6255,-655.03766,-737.21594,-873.86816,-1062.7075,-746.8891,-736.4773,-727.7867,-1156.8933,-1040.507
-892.7852,-1112.9971,-735.66595,-775.1398,-737.8986,-792.83594,-1006.36304,-897.16705,-1004.46875,-1099.999
-1217.0541,-894.2762,-763.47516,-785.6934,-127.18112,-632.22296,-815.3026,-981.5563,-995.4624,-892.24207
-1028.9299,-1233.9225,-357.85934,-670.95197,-1460.3258,-575.65826,-1292.4492,-739.25726,-797.50665,-763.8391
-1123.185,-1033.5176,-246.79085,-1684.2756,-126.47517,-506.28024,-1087.1082,-1147.6595,-637.6013,-1044.976
-1243.4806,-1056.5745,-242.14984,-874.4561,-859.8166,-614.15594,-1294.3845,-509.27386,-784.03296,-625.65137
-1269.8651,-767.97546,-245.69855,-822.3515,-493.46014,-381.39517,-1197.2708,-1283.9484,-851.12494,-630.2359
-1033.571,-1169.1749,-121.983284,-1022.8783,-242.87424,-448.43796,-936.79517,-507.33176,-646.2305,-499.74194
-1010.1257,-908.5859,-494.14435,-1024.3993,-371.11844,-367.50613,-1221.5415,-716.0486,-742.53723,-377.78125
-1104.9277,-879.98267,-615.9588,-1095.019,-371.8305,-250.6474,-1021.5543,-1149.9214,-501.40607,-127.433945
-1251.1938,-949.49054,-609.71094,-126.086174,-127.80517,-492.93497,-1049.1378,-745.82025,-127.86726,-246.71568
-1158.4762,-1029.9357,-486.39694,-125.528175,-126.325676,-121.13962,-1034.6145,-504.59528,-492.6152,-632.65076
-1232.6652,-870.78094,-250.50385,-369.703,-1080.609,-126.80856,-873.44415,-1234.4558,-493.11536,-1184.7596
-920.4961,-857.18353,-124.4491,-368.07056,-487.61972,-369.47562,-902.64557,-501.1441,-123.31486,-1033.5906
-1097.2213,-125.648445,-125.40938,-762.4969,-356.49622,-245.79099,-881.00653,-365.97003,-862.04205,-126.05269
-927.3448,-253.37344,-247.88477,-721.9281,-125.80299,-126.235344,-879.22363,-1235.0021,-1221.2781,-1078.3983
-824.2836,-1062.6942,-124.44938,-249.38089,-249.60916,-124.59314,-876.7777,-861.3111,-488.07755,-1065.9918
-907.8029,-126.38051,-628.36127,-127.05063,-122.75948,-247.72603,-770.9229,-1146.1018,-362.43402,-1092.8175
-963.2776,-617.77826,-0.26638848,-125.62827,-243.63197,-762.1208,-869.7312,-993.0256,-1.1592363,-1506.162
-907.2472,-124.54721,-127.25207,-363.07138,-125.322495,-2.1827726,-745.81226,-380.5633,-122.52154,-126.93861
-883.0001,-1318.1904,-503.32712,-252.70764,-371.92694,-125.157906,-748.9283,-127.35237,-362.68924,-125.352325
-786.8936,-1002.0942,-364.58505,-622.66254,-125.49449,-362.78265,-643.8486,-1021.3355,-979.4613,-479.57266
-1114.3341,-604.486,-364.44174,-496.6013,-496.23767,-779.7787,-865.04596,-1.611494,-612.6239,-492.05197
-902.8959,-1054.4973,-0.44054654,-244.08238,-244.50163,-618.85535,-746.3752,-743.20374,-360.1634,-375.06058
-900.9506,-485.11853,-126.64987,-486.62573,-123.75713,-749.5947,-627.3151,-125.22177,-610.4944,-126.67563
-932.24677,-246.69635,-122.70653,-1565.0355,-514.7749,-124.16786,-594.2218,-887.4283,-369.5593,-126.078064
-1230.9392,-753.6285,-125.56347,-123.9153,-246.36433,-242.8561,-598.345,-0.5535147,-361.4728,-123.59655
-983.488,-1007.3175,-472.83182,-596.15173,-124.133,-125.58928,-624.0581,-124.49006,-355.80304,-609.0146
-671.9992,-0.7088958,-122.477356,-369.95056,-123.73217,-601.37866,-519.41284,-124.02271,-125.60895,-244.1086
-872.4452,-364.05447,-124.55829,-1002.96277,-497.6538,-244.00003,-383.41147,-358.44757,-938.1976,-125.43153
-738.11194,-898.3111,-492.0999,-364.9428,-596.3103,-1.8346815,-606.5408,-1052.0609,-730.9231,-247.88599
-1140.9259,-737.631,-122.48842,-484.56873,-246.56784,-122.051895,-1262.1907,-614.4373,-744.2679,-364.18137
-860.3028,-760.04944,-361.79367,-869.8344,-239.5381,-371.70047,-376.81564,-359.07297,-246.24937,-1031.7062
-617.99274,-368.21677,-124.13936,-598.0166,-125.71994,-497.1851,-369.40503,-124.790016,-614.94006,-251.03944
-627.85046,-744.1721,-235.14352,-1122.6033,-124.751755,-1029.3308,-851.83246,-1145.4708,-242.27303,-249.8042
-620.6107,-123.21523,-513.9988,-126.56067,-497.16492,-479.6081,-615.6172,-892.4799,-364.82526,-124.82578
-1099.069,-1006.28577,-241.03569,-126.51153,-124.65129,-2.0725691,-372.70245,-126.015366,-1016.28345,-828.6844
-621.23267,-244.06297,-125.03403,-125.598755,-124.37688,-125.318726,-1107.7373,-489.29907,-122.934204,-364.75742
-955.03217,-237.94626,-123.457016,-889.4912,-126.058784,-2.4131155,-249.8857,-358.20184,-362.53204,-246.39525
-717.48596,-367.8657,-121.97013,-241.93466,-873.9848,-126.62177,-250.98555,-491.60785,-487.05948,-127.468414
-627.90454,-123.18111,-124.054184,-496.709,-1064.7661,-127.28698,-482.19156,-1197.5287,-727.0608,-247.32584
-1177.6206,-1443.7164,-678.8145,-126.34902,-1108.5343,-1140.1301,-125.74139,-123.67577,-246.47438,-125.94553
-847.1223,-121.67302,-492.39355,-487.11047,-357.94037,-125.94556,-125.48523,-760.7014,-0.6259513,-490.86136
-1004.81305,-749.73773,-124.65941,-127.705,-244.9911,-1117.0353,-126.587585,-368.84717,-485.41107,-123.04081
-1189.8585,-0.38826048,-125.261055,-491.65634,-249.84248,-128.19565,-126.63964,-125.39703,-757.90466,-124.731995
-626.8846,-126.15075,-690.3916,-362.7458,-119.759674,-1217.3802,-483.05182,-123.811584,-125.1077,-493.61295
-733.30115,-1.0413024,-124.140114,-743.03674,-126.00238,-127.011116,-250.64072,-605.74915,-125.985504,-247.92482
-840.2768,-240.24208,-366.96265,-620.58655,-1127.5233,-244.5866,-738.41876,-854.1662,-124.62903,-245.60625
-1072.2213,-480.90356,-668.39764,-360.73706,-125.56044,-3.1166325,-739.81635,-125.13368,-244.24904,-1.4334742
-382.7079,-639.0021,-126.39373,-2.272147,-120.295586,-1.6259382,-489.27124,-122.01505,-124.37876,-123.94879
-855.28613,-613.4099,-470.93594,-125.01527,-246.21494,-121.03453,-739.2216,-124.985344,-125.1378,-630.6154
-839.6329,-885.4196,-586.9283,-243.87984,-241.68839,-492.844,-368.2153,-125.616806,-483.89993,-0.5860268
-474.0477,-636.75885,-355.3972,-126.36347,-123.83762,-483.38565,-485.85803,-367.13876,-487.2298,-242.4187
-730.41003,-1078.439,-126.67753,-249.15256,-247.75682,-368.7168,-121.89251,-779.5509,-241.20227,-124.09411
-491.8707,-122.655594,-248.45879,-122.39826,-494.53732,-126.12426,-245.58134,-363.61234,-123.951416,-241.26624
-609.70685,-1056.976,-123.89507,-123.81781,-366.7396,-127.43717,-122.88998,-126.20706,-125.22797,-873.2622
-495.58548,-124.296486,-615.04974,-123.45154,-126.36083,-766.1742,-125.10361,-361.4936,-122.79667,-241.0478
-352.70023,-123.75364,-519.17267,-678.4649,-243.9906,-126.28589,-492.49957,-365.17953,-485.03543,-366.83597
-251.28651,-123.566864,-363.42453,-121.62091,-125.00176,-1.542368,-0.97038746,-628.0251,-248.41371,-360.33878
-604.979,-515.5001,-125.78032,-491.39783,-363.37677,-745.66565,-490.44055,-126.51124,-752.11835,-124.58742
-125.56693,-770.20654,-360.2404,-123.82155,-123.6441,-362.7091,-124.238,-244.38431,-480.82596,-363.6051
-251.85806,-1143.72,-367.656,-246.15291,-358.26993,-612.61694,-879.52893,-123.8257,-0.6790569,-239.128
-468.49728,-1038.7573,-126.06937,-125.09393,-730.22217,-243.81221,-249.84233,-635.9113,-125.72153,-122.05599
-247.33472,-122.28877,-127.184814,-125.371376,-123.89411,-126.60588,-238.58134,-243.99623,-608.03284,-366.73248
-856.3067,-119.19317,-512.7299,-357.36426,-490.15463,-362.035,-120.741,-783.79755,-734.2358,-490.40662
-119.4478,-121.31173,-128.30403,-119.847496,-121.78688,-368.73883,-125.90121,-365.84775,-124.065735,-241.63524
-753.1539,-122.45797,-242.95021,-123.65132,-241.21347,-632.65155,-126.17181,-126.028625,-363.1105,-364.33505
-123.41547,-120.75699,-242.33432,-246.69232,-234.04576,-0.9324991,-607.20734,-123.73278,-126.16355,-249.23943
-353.37274,-121.786995,-494.5439,-0.5692386,-481.87402,-126.39919,-485.80673,-125.19004,-125.90417,-242.39111
-479.05478,-237.29916,-121.89559,-369.74487,-122.44999,-364.28204,-1.4872726,-735.9084,-124.32504,-248.16707
-126.28906,-254.83493,-1.4896299,-494.82376,-595.88873,-479.9327,-1140.4264,-125.93674,-1793.351,-977.41315
-245.22316,-642.1204,-360.72263,-240.26318,-486.80197,-735.69867,-621.20123,-243.60905,-0.83414423,-583.2162
-483.12463,-124.77616,-500.92847,-124.15156,-124.9875,-598.2052,-369.1918,-122.973236,-1018.9679,-121.38533
-365.88058,-732.1236,-384.94812,-242.72809,-126.1059,-126.73317,-478.98032,-633.9524,-248.45357,-122.95801
-491.00946,-124.94138,-353.94897,-1.3881779,-125.06929,-123.5554,-1.1233646,-125.976555,-1047.8333,-124.67638
-926.79565,-368.36847,-125.13094,-235.78886,-244.18504,-125.88758,-478.58783,-124.62396,-120.309906,-239.75328
-127.43089,-126.18884,-485.16342,-248.38318,-360.67987,-367.97354,-123.21699,-121.69943,-740.85693,-832.65173
-867.3207,-124.15121,-370.70822,-126.26798,-1.1758484,-122.508255,-236.49234,-636.6553,-897.68585,-238.22507
-359.67413,-123.92943,-126.38234,-244.61284,-119.16018,-364.55832,-994.0177,-126.13657,-617.29065,-119.26689
-485.62527,-125.60216,-357.16177,-243.82178,-475.7586,-122.53276,-250.60521,-726.5852,-481.22272,-738.64355
-370.9268,-124.5159,-126.03858,-504.798,-243.3127,-0.1680261,-245.71432,-245.07771,-0.65357095,-239.885
-885.30853,-368.1327,-503.2989,-0.61903965,-246.26173,-124.39872,-123.79635,-124.77074,-360.13992,-353.01877
-595.86346,-124.10549,-124.88108,-122.08595,-126.08157,-360.70438,-1.178136,-243.48712,-354.02045,-244.73181
-479.47784,-482.4909,-120.2898,-631.8687,-237.40923,-3.3401897,-245.45422,-377.39166,-601.57477,-0.20628874
-361.4235,-0.40183535,-671.80927,-124.98032,-493.4367,-603.1651,-126.4566,-605.7616,-362.05896,-121.20529
-363.32733,-124.163124,-352.87378,-126.148834,-122.70506,-123.98112,-122.81723,-122.66975,-126.663864,-350.58014
-122.30118,-125.05539,-119.542145,-125.72779,-121.9073,-756.25195,-473.4655,-126.19743,-241.20657,-239.94447
-370.16623,-504.99768,-123.87461,-0.2049009,-244.19218,-125.14343,-1853.1139,-0.69775206,-128.14787,-480.6953
-1.6599993,-123.300896,-123.25239,-119.62281,-483.92047,-243.21843,-249.94653,-0.33535293,-125.033264,-470.9555
-127.18896,-123.32619,-1.5924096,-240.3699,-854.19403,-127.819984,-611.94385,-0.62933797,-122.22988,-239.92477
-127.0508,-122.35529,-0.8254303,-0.6588397,-485.762,-124.41282,-240.14377,-514.667,-1.5703897,-0.07788238
-610.98083,-0.5812676,-125.801254,-359.24017,-368.65448,-126.45901,-366.12354,-613.8516,-238.85803,-374.11105
-248.72319,-481.43597,-121.58834,-124.84283,-602.0955,-1.1058197,-1134.7279,-365.17764,-871.3832,-621.9359
-126.4567,-240.94547,-245.50375,-125.80894,-362.08862,-120.35005,-1415.309,-637.68524,-123.124275,-124.79452
-366.1725,-608.18396,-478.1117,-117.46407,-243.27708,-122.436035,-1.1904815,-701.2408,-123.06865,-240.5804
-125.58182,-247.24086,-506.13803,-119.53103,-125.19123,-126.122055,-364.82828,-123.7419,-126.65679,-353.22977
-124.77698,-1.0156254,-242.21907,-496.32565,-0.7819068,-496.3884,-371.11218,-611.2946,-754.4855,-123.19916
-493.40045,-0.5100276,-508.50885,-241.37218,-486.80142,-362.75626,-249.36778,-122.17006,-353.38943,-124.48002
-1.9658601,-125.608505,-532.0096,-356.28064,-635.2913,-244.71297,-123.61018,-481.57413,-963.90076,-242.66629
-625.03656,-124.20364,-244.45793,-126.44141,-610.3998,-123.16305,-122.19025,-0.8391812,-126.59293,-820.2281
-121.55183,-120.97664,-125.902855,-239.62006,-369.35928,-0.2560132,-125.93509,-121.16312,-123.155945,-121.76971
-350.3889,-698.08984,-642.5067,-119.03649,-126.676216,-124.25763,-123.82175,-599.5108,-856.32263,-350.96225
-719.06213,-246.60863,-237.53612,-497.21164,-0.6312018,-125.797,-125.24637,-123.459564,-2.579996,-121.80879
-247.09177,-125.5282,-235.86487,-0.40277198,-243.43272,-488.90125,-127.50248,-476.99658,-127.71992,-242.16002
-241.9658,-123.88245,-123.6021,-359.3107,-121.678566,-552.1129,-1511.3297,-359.70334,-123.83515,-0.45436764
-2.1611612,-241.42172,-353.4257,-123.782234,-1125.8552,-122.917435,-1.2620239,-482.15768,-368.2298,-123.35442
-365.96426,-237.8317,-0.6927633,-122.97311,-246.6237,-125.92338,-363.0009,-121.257,-744.18353,-0.17314343
-124.683174,-119.998474,-484.34174,-245.45357,-244.67549,-123.43247,-477.57013,-478.6237,-255.75539,-118.2094
-124.14929,-126.62013,-481.4996,-120.16963,-238.01561,-121.28111,-119.32548,-125.820885,-125.02523,-770.70526
-127.252716,-245.87566,-0.5852268,-512.35974,-121.41556,-1837.0433,-1.1760745,-490.64963,-1008.2328,-351.50098
-1.2478342,-365.31805,-118.90941,-124.34075,-477.92465,-598.3616,-373.80753,-487.84082,-3.440975,-364.4827
-237.4812,-0.17099707,-126.04001,-119.30698,-123.05829,-242.08118,-477.69498,-494.92117,-128.52507,-122.33581
-241.7874,-236.62657,-362.3286,-547.09375,-245.33856,-121.25737,-1200.4766,-617.356,-128.06042,-371.64258
-123.96494,-234.49687,-124.58274,-0.37653983,-355.29706,-126.00092,-245.26953,-239.65227,-121.88956,-358.43
-125.94658,-477.6275,-245.25446,-124.11529,-122.610344,-121.29007,-952.8828,-125.14375,-129.13846,-122.257645
-239.04144,-243.0823,-240.56734,-120.61085,-599.1587,-125.275215,-245.94638,-626.9546,-358.27667,-812.8803
-122.54829,-122.49738,-120.42526,-117.32792,-246.37689,-247.85017,-614.58734,-126.99696,-123.269806,-241.95796
-121.80255,-536.3988,-512.4955,-243.39809,-121.42007,-238.40436,-124.97384,-368.78204,-126.39008,-363.69513
-748.1139,-126.0992,-125.44624,-492.2429,-358.71744,-122.55115,-369.98355,-240.43282,-473.8837,-0.3949965
-603.8946,-124.30907,-237.553,-241.94388,-127.13367,-499.92496,-872.9039,-125.11021,-121.8025,-124.935455
-124.26874,-125.44639,-236.98372,-125.73472,-126.561325,-124.350426,-242.90277,-0.88790464,-123.27376,-124.622284
-125.34404,-234.33237,-121.08951,-125.554855,-371.4993,-0.12539159,-726.64716,-124.95714,-125.37445,-239.61597
-125.91534,-122.41911,-123.1209,-125.78893,-356.5106,-122.10833,-249.95145,-242.29846,-122.77343,-124.384575
-240.15558,-119.14006,-0.43424353,-123.61208,-243.1318,-371.61597,-243.60811,-125.18679,-124.07142,-242.79921
-237.05737,-124.58188,-124.41412,-235.70052,-1090.3223,-123.563286,-362.18692,-350.87384,-125.562,-0.83970404
-356.41788,-125.06011,-119.536575,-486.1218,-243.74548,-249.0958,-366.69565,-360.26382,-240.91852,-356.2822
-2.5072548,-484.39316,-125.642395,-581.9831,-122.732925,-1728.072,-123.40725,-487.86105,-127.03853,-242.75667
-126.88809,-125.37478,-361.65765,-124.61702,-125.28001,-124.76726,-613.96136,-247.4064,-362.69983,-360.78268
-123.528824,-240.5679,-242.47168,-122.21729,-125.73765,-508.80597,-121.71484,-125.715904,-123.45046,-360.63995
-239.84918,-358.2982,-0.14738101,-123.36354,-241.75082,-239.1323,-123.54301,-678.8639,-1823.568,-354.8183
-125.37963,-635.0198,-370.35034,-119.25712,-358.49136,-496.7588,-484.41147,-0.66469985,-369.8978,-243.42729
-473.18542,-242.39145,-366.87247,-125.38269,-362.0794,-1758.4729,-479.2557,-350.77103,-127.02201,-122.791084
-669.56445,-234.3056,-123.06397,-119.116455,-238.32172,-124.44928,-250.13913,-473.1843,-474.8387,-478.3089
-125.35276,-123.59139,-495.32428,-124.575195,-119.10093,-119.267525,-613.1411,-359.56396,-359.2589,-475.44873
-485.6231,-238.1618,-122.76777,-362.5917,-0.1825243,-1881.174,-248.4013,-126.312706,-1822.8112,-475.8437
-1.4111212,-499.22348,-244.14917,-661.32007,-125.82295,-358.56567,-1.3314044,-121.561676,-240.256,-351.42633
-124.35677,-242.1128,-126.58805,-358.39078,-120.76989,-237.50055,-619.83685,-123.259346,-652.91504,-606.05554
-126.8721,-123.00746,-124.19474,-117.73088,-122.84691,-780.1739,-362.41077,-357.77298,-125.85662,-360.7805
-237.60118,-125.00915,-120.81228,-361.17163,-125.07907,-353.97406,-126.02601,-120.89336,-1819.3864,-604.0052
-126.17794,-474.65158,-234.14018,-119.0428,-493.8192,-124.28892,-740.9379,-126.61539,-121.57974,-361.2994
-121.73222,-240.48862,-122.22741,-237.99265,-478.6252,-359.02737,-476.39362,-126.186005,-123.856346,-120.610115
-517.7111,-123.85984,-237.85631,-123.92333,-353.36194,-235.18849,-924.7165,-366.271,-362.47357,-362.0705
-122.6512,-354.35464,-362.94446,-119.47792,-369.85574,-503.24487,-2.025587,-120.87789,-3.2167635,-627.47424
-123.654526,-125.09391,-120.36118,-373.09238,-244.48718,-120.10377,-125.66249,-122.39757,-238.2609,-125.14212
-356.00186,-126.59634,-642.92035,-120.65218,-244.1197,-125.81255,-738.774,-121.58001,-244.91623,-358.94174
-125.43958,-582.2517,-121.387375,-124.73536,-125.83008,-126.5716,-489.76923,-349.969,-120.297585,-470.31894
-238.51596,-362.1562,-785.74805,-126.22332,-128.1199,-121.174736,-477.62772,-510.78934,-120.64259,-590.798
-123.194016,-125.3769,-0.26970246,-475.4413,-127.521736,-123.67807,-249.03265,-120.389565,-238.54459,-506.77185
-656.0579,-625.0099,-356.91425,-356.13806,-244.47665,-126.84541,-608.35095,-238.52808,-472.90234,-505.49817
-125.91089,-478.65927,-247.77701,-232.81093,-125.99315,-236.51076,-123.086914,-120.30839,-241.92284,-490.21448
-125.178825,-240.7506,-241.88794,-125.29959,-478.1933,-124.499176,-365.8374,-126.330475,-513.3039,-241.21683
-124.18086,-348.79404,-121.2148,-861.01794,-124.86513,-359.47818,-829.0257,-123.65488,-354.78903,-244.49734
-781.8896,-480.27176,-363.9486,-122.80318,-122.756134,-829.70135,-245.57153,-496.88324,-126.04801,-122.459656
-602.7436,-245.72766,-0.6137841,-526.414,-127.464066,-125.731224,-479.58066,-126.585175,-358.24362,-243.89352
-125.35651,-357.75,-0.43488097,-122.64453,-126.0459,-118.97291,-240.72025,-125.14867,-1678.2545,-0.3675821
-362.21976,-1.0506939,-479.87817,-244.20209,-120.2068,-120.65691,-751.0861,-122.94801,-650.3917,-476.26663
-476.61078,-126.36252,-124.11554,-370.10107,-241.17172,-119.38677,-245.35352,-122.26603,-123.81012,-122.542854
-358.857,-119.909615,-380.72256,-240.5324,-366.89896,-121.956,-786.65295,-614.10535,-120.42034,-233.5392
